platform_shop_id,year_month,shop_name,brand,category,sido,sigungu,experiment_group,selected_prediction_model,final_growth_probability,probability_score,growth_alpha_score,review_growth_score,operation_score,stability_score,market_fit_score,gromong_score,grade,historical_internal_growth_alpha,historical_review_growth_3m,reply_rate,avg_reply_delay_hours,order_count,sales_amount,review_count,is_seoul_external,market_q4_avg_ticket,store_vs_market_ticket_ratio,reason_1,reason_2,reason_3
ba_13223538,2025-09,본죽&비빔밥 인천신포동점,본그룹,백반·죽·국수,인천광역시,중구,실험군,,0.683333578605265,68.3333578605265,39.7603738393799,18.128657894736847,97.5370765067516,97.15821597073077,50.0,60.92,C,-0.086952,-0.111111,1.0,110.46,29,741100.0,4,0,,,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14456826,2025-09,본죽&비빔밥 청주오송파라곤점,본그룹,백반·죽·국수,충청북도,청주시,실험군,,0.8026765832749094,80.26765832749095,28.01714115921757,14.473684210526317,96.11337285879966,92.21208092556182,50.0,60.91,C,-0.616636,-0.25,1.0,158.02,170,3176400.0,5,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14789844,2025-09,굽네치킨 부산우2동점,굽네치킨,치킨,부산광역시,해운대구,실험군,,0.8308412088497902,83.08412088497901,38.00094190355083,50.0,90.78238471301843,12.010004669457938,50.0,60.9,C,-0.166312,,0.8636,39.93,629,15833100.0,44,0,,,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함,
ba_14249433,2025-09,굽네치킨 부산하단점,굽네치킨,치킨,부산광역시,사하구,실험군,,0.9490635060235164,94.90635060235164,34.232396549265346,28.348105263157898,99.11763900910363,0.0,50.0,60.9,C,-0.336294,0.277228,1.0,57.66,1396,34765100.0,135,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14773135,2025-09,본죽&비빔밥 용인보라점,본그룹,백반·죽·국수,경기도,용인시,실험군,,0.9247313148880816,92.47313148880816,1.1654740082230637,50.0,96.63304265123965,61.80985150668112,50.0,60.83,C,-1.827793,,1.0,140.66,283,7501300.0,15,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14248059,2025-09,굽네치킨 은행선화점,굽네치킨,치킨,대전광역시,중구,실험군,,0.7836316633618046,78.36316633618046,35.014075621763595,21.05263157894737,92.66523549354946,75.07682328766037,50.0,60.75,C,-0.301036,0.0,0.9,56.07,379,11032700.0,10,0,,,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_13233457,2025-09,본죽&비빔밥 대구용산장기점,본그룹,백반·죽·국수,대구광역시,달서구,실험군,,0.8296893571959562,82.96893571959562,23.250246768864553,21.05263157894737,93.0749809271949,87.67205691765156,50.0,60.74,C,-0.831649,0.0,1.0,259.52,85,1675000.0,2,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14688182,2025-09,본죽 수내푸른마을점,본그룹,백반·죽·국수,경기도,성남시,실험군,,0.8931953136657497,89.31953136657496,3.5530337868685216,35.22268421052632,99.93575971344606,83.03426526093747,50.0,60.73,C,-1.720101,0.538462,1.0,30.33,169,4211000.0,9,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14783596,2025-09,굽네치킨 사상역점,굽네치킨,치킨,부산광역시,사상구,실험군,,0.8382895363301207,83.82895363301208,38.00094190355083,50.0,78.75679928053616,25.641391278854364,50.0,60.72,C,-0.166312,,0.8421,394.97,589,15788500.0,19,0,,,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함,
ba_13227543,2025-09,본죽&비빔밥 부경대경성대점,본그룹,백반·죽·국수,부산광역시,남구,실험군,,0.7857499905841621,78.57499905841621,17.060287646946577,46.172236842105264,96.75846986496796,75.14538225685259,50.0,60.72,C,-1.11085,0.954545,1.0,136.47,59,1223700.0,12,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14780115,2025-09,굽네치킨&피자 부사문창점,굽네치킨,치킨,대전광역시,중구,실험군,,0.8333806492029966,83.33806492029966,38.00094190355083,50.0,96.89168015162451,0.0,50.0,60.7,C,-0.166312,,1.0,132.02,1008,28516300.0,118,0,,,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함,
ba_14687341,2025-09,본죽&비빔밥 봉천역점,본그룹,백반·죽·국수,서울특별시,관악구,실험군,,0.8182800923247981,81.82800923247981,34.03769731463265,8.991236842105264,84.78540956069257,94.0176570472899,61.15571817466453,60.67,C,-0.345076,-0.458333,1.0,536.44,94,1997800.0,1,1,28186.93,0.754,브랜드·카테고리 평균 대비 성장 신호가 약함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14692459,2025-09,본죽&비빔밥 천안불당점,본그룹,백반·죽·국수,충청남도,천안시,실험군,,0.9778103820943196,97.78103820943196,5.397976420486056,46.172236842105264,97.2110854906415,35.342563099837605,50.0,60.61,C,-1.636884,0.954545,1.0,121.35,636,14464500.0,18,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14581239,2025-09,굽네치킨 여좌중앙점,굽네치킨,치킨,경상남도,창원시,실험군,,0.8195768523395344,81.95768523395344,31.507848799039728,47.36842105263158,82.36969772426369,45.8618193413588,50.0,60.61,C,-0.459186,1.0,0.8333,255.17,475,14157100.0,12,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,답글률과 응답속도 기준 운영 대응력이 우수함,
ba_10739524,2025-09,굽네치킨 강원횡성점,굽네치킨,치킨,강원특별자치도,횡성군,실험군,,0.8492098425890153,84.92098425890153,35.65388719227885,23.519736842105267,76.77530319088885,68.50908601299427,50.0,60.53,C,-0.272177,0.09375,0.7692,302.87,492,15092600.0,13,0,,,답글률과 응답속도 기준 운영 대응력이 우수함,,
ba_10022124,2025-09,굽네치킨 삼산2동점,굽네치킨,치킨,인천광역시,부평구,실험군,,0.8756975297021373,87.56975297021373,37.454023727833,24.951263157894736,83.00593561260482,43.192622617426345,50.0,60.53,C,-0.190981,0.148148,0.8667,306.44,549,15663700.0,15,0,,,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함,
ba_14689472,2025-09,본죽&비빔밥 수원율전점,본그룹,백반·죽·국수,경기도,수원시,통제군,,0.819306270178809,81.9306270178809,6.866401506646618,54.8872105263158,99.79356895802614,69.18808181567444,50.0,60.51,C,-1.57065,1.285714,1.0,35.08,287,7414200.0,12,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,답글률과 응답속도 기준 운영 대응력이 우수함,
ba_10705443,2025-09,굽네치킨 거제연초점,굽네치킨,치킨,경상남도,거제시,실험군,,0.751328298005308,75.1328298005308,44.35185712242092,21.05263157894737,72.98109407596964,90.13740231212172,50.0,60.5,C,0.120149,0.0,0.7143,310.41,137,4205000.0,7,0,,,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_13379446,2025-09,굽네치킨&피자 평내점,굽네치킨,치킨,경기도,남양주시,실험군,,0.7355723517285918,73.55723517285918,44.79266842761358,37.621842105263156,72.95455202513847,69.18985052652243,50.0,60.45,C,0.140032,0.62963,0.6471,165.38,446,12879700.0,17,0,,,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함,
ba_10580903,2025-09,굽네치킨 길음1동점,굽네치킨,치킨,서울특별시,성북구,실험군,,0.76973596885595,76.973596885595,41.77505199341965,43.45165789473685,96.04302585348664,0.0,79.13952252682817,60.39,C,0.003921,0.851163,1.0,160.37,564,16038500.0,108,1,32802.59,0.8669,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함,서울 상권 규모와 가격 포지션이 비교적 적합함
ba_13492399,2025-09,본죽&비빔밥 등촌공항대로점,본그룹,백반·죽·국수,서울특별시,강서구,실험군,,0.7801820075312983,78.01820075312983,27.669688824309386,12.828947368421053,95.57424538403905,93.68991770794477,64.87540550584,60.36,C,-0.632308,-0.3125,1.0,176.03,45,1024400.0,3,1,31963.46,0.7122,브랜드·카테고리 평균 대비 성장 신호가 약함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_13228878,2025-09,본죽 대전도마사거리점,본그룹,백반·죽·국수,대전광역시,서구,실험군,,0.8354773151288604,83.54773151288603,20.426952674861425,10.526315789473685,98.95269773281652,95.08261498384368,50.0,60.28,C,-0.958995,-0.4,1.0,63.17,54,998700.0,4,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14744329,2025-09,본죽&비빔밥 송파헬리오시티점,본그룹,백반·죽·국수,서울특별시,송파구,실험군,,0.7814711709274227,78.14711709274226,41.25841839462146,36.09023684210527,52.232829242801074,91.60513133429811,61.84841436266798,60.25,C,-0.019382,0.571429,0.2857,72.87,209,4476000.0,7,1,33611.9,0.6372,주문·리뷰 변동성이 낮아 안정성이 높음,,
ba_13231795,2025-09,본죽&비빔밥 인천간석남부역점,본그룹,백반·죽·국수,인천광역시,남동구,실험군,,0.1944703768721957,19.44703768721957,100.0,73.68421052631578,50.0,97.13054593043756,50.0,60.07,C,15.085755,2.0,,,0,0.0,0,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,최근 리뷰 성장 흐름이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14739815,2025-09,굽네치킨&피자 신창신가점,굽네치킨,치킨,광주광역시,광산구,실험군,,0.8587435046303105,85.87435046303105,35.512751308918375,33.16113157894737,95.41948197235041,18.202252762783242,50.0,60.04,C,-0.278543,0.460123,1.0,181.2,732,19374900.0,90,0,,,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함,
ba_14688631,2025-09,본죽&비빔밥 부천소새울역점,본그룹,백반·죽·국수,경기도,부천시,실험군,,0.9288510234593684,92.88510234593684,3.041410667121458,32.18623684210527,96.88659121932528,73.99529577648333,50.0,60.03,C,-1.743178,0.423077,1.0,132.19,276,6404400.0,26,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14528412,2025-09,굽네피자 봉동점,굽네치킨,피자,전북특별자치도,완주군,실험군,,0.7062684598027216,70.62684598027215,33.860224373020856,21.05263157894737,94.64386882015457,94.59129476009372,50.0,60.0,C,-0.353081,0.0,1.0,207.11,38,1190000.0,2,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14689409,2025-09,본죽&비빔밥 수원권선롯데마트점,본그룹,백반·죽·국수,경기도,수원시,실험군,,0.7283863224616904,72.83863224616904,79.65584770848457,22.600631578947368,17.5,85.35621945720004,50.0,59.96,C,1.712552,0.058824,0.0,,269,6366500.0,13,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14458025,2025-09,굽네치킨 울산공업탑점,굽네치킨,치킨,울산광역시,남구,실험군,,0.7728521726344646,77.28521726344646,39.44387118923,48.12028947368422,96.54462546484618,12.686662115560475,50.0,59.88,C,-0.101228,1.028571,0.9872,115.82,516,14701800.0,78,0,,,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함,
ba_14688728,2025-09,본죽&비빔밥 판교역점,본그룹,백반·죽·국수,경기도,성남시,실험군,,0.9476149464465534,94.76149464465534,1.9865939755529662,25.92592105263158,97.95377025737167,76.22751321839118,50.0,59.87,C,-1.790756,0.185185,1.0,96.54,268,7007200.0,13,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_13188150,2025-09,본죽&비빔밥 제주법원점,본그룹,백반·죽·국수,제주특별자치도,제주시,실험군,,0.925173908151376,92.5173908151376,40.24940546287432,17.293236842105266,43.16540346081607,83.05981619399427,50.0,59.82,C,-0.064894,-0.142857,0.1538,89.37,412,10087300.0,13,0,,,주문·리뷰 변동성이 낮아 안정성이 높음,,
ba_14256619,2025-09,본죽&비빔밥 비산사거리점,본그룹,백반·죽·국수,경기도,안양시,실험군,,0.2821750831846941,28.21750831846941,100.0,50.0,50.0,98.78063258058711,50.0,59.75,C,4.770982,,,,13,353000.0,0,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_13222051,2025-09,본죽&비빔밥 이천점,본그룹,백반·죽·국수,경기도,이천시,실험군,,0.8321075346154456,83.21075346154456,32.32085445073815,30.451131578947372,57.94310488161176,92.16419180751353,50.0,59.68,C,-0.422515,0.357143,0.5,347.44,149,3715900.0,2,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_13235498,2025-09,본죽&비빔밥 외대점,본그룹,백반·죽·국수,서울특별시,동대문구,실험군,,0.8375434930970845,83.75434930970846,3.0657757842771542,32.33081578947369,98.45547911228493,90.90329673623145,67.5183498190397,59.66,C,-1.742079,0.428571,1.0,79.78,63,1474500.0,6,1,27985.41,0.8363,브랜드·카테고리 평균 대비 성장 신호가 약함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14782074,2025-09,굽네치킨 관음점,굽네치킨,치킨,대구광역시,북구,실험군,,0.6972569704686163,69.72569704686164,38.00094190355083,50.0,96.12247963229686,37.63999779353559,50.0,59.59,C,-0.166312,,0.9726,98.22,288,7728300.0,73,0,,,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함,
ba_14390691,2025-09,본죽&비빔밥 경산옥곡점,본그룹,백반·죽·국수,경상북도,경산시,실험군,,0.8104418116960487,81.04418116960487,18.957662948510624,19.856447368421055,97.89150567394569,88.12257114775628,50.0,59.58,C,-1.025268,-0.045455,1.0,98.62,79,1550700.0,6,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14700021,2025-09,굽네치킨 영등포본동점,굽네치킨,치킨,서울특별시,영등포구,실험군,,0.7993644754159931,79.9364475415993,43.97527306418008,40.86339473684211,62.840651893082814,37.08429996312574,71.54852303386598,59.57,C,0.103163,0.752809,0.5106,206.85,785,19803800.0,47,1,35906.42,0.7026,월 리뷰 수가 전체 매장 상위권에 속함,서울 상권 규모와 가격 포지션이 비교적 적합함,
ba_14691172,2025-09,본죽 대구산격점,본그룹,백반·죽·국수,대구광역시,북구,실험군,,0.9600622591392018,96.00622591392019,3.8644594471834304,37.07094736842105,93.11841543990613,54.50463290081132,50.0,59.55,C,-1.706054,0.608696,0.9231,91.09,507,11856500.0,13,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,답글률과 응답속도 기준 운영 대응력이 우수함,
ba_14623314,2025-09,굽네치킨 충효점,굽네치킨,치킨,경상북도,경주시,실험군,,0.881683830595804,88.1683830595804,32.469993798423666,12.79071052631579,90.43382506388961,50.682980525888716,50.0,59.53,C,-0.415788,-0.313953,1.0,347.75,406,12134300.0,16,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_13504506,2025-09,본죽&비빔밥 세종반곡점,본그룹,백반·죽·국수,세종특별자치시,한누리대로,실험군,,0.7933547352630463,79.33547352630464,29.150839640449355,6.6985526315789485,93.12557090122853,93.89455895649155,50.0,59.42,C,-0.5655,-0.545455,1.0,257.83,74,1725900.0,2,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14767932,2025-09,본죽&비빔밥 신중동점,본그룹,백반·죽·국수,경기도,부천시,실험군,,0.845606087726261,84.5606087726261,1.1654740082230637,50.0,96.89108145370696,74.33721472070707,50.0,59.35,C,-1.827793,,1.0,132.04,202,4468500.0,9,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14690068,2025-09,본죽&비빔밥 용인동천점,본그룹,백반·죽·국수,경기도,용인시,실험군,,0.6542246823871458,65.42246823871459,70.58732403117206,51.417,17.5,84.11839387988964,50.0,59.29,C,1.303512,1.153846,0.0,,165,4128100.0,2,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14603467,2025-09,본죽&비빔밥 천안불당점,본그룹,백반·죽·국수,충청남도,천안시,실험군,,0.8866448680756704,88.66448680756704,3.0657757842771542,32.33081578947369,96.98747181843373,80.79104989843566,50.0,59.28,C,-1.742079,0.428571,1.0,128.82,164,3365800.0,5,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_10800862,2025-09,굽네치킨 송파점,굽네치킨,치킨,서울특별시,송파구,실험군,,0.8743745478189932,87.43745478189932,38.63026694047679,34.70347368421053,78.62755278120841,0.0,77.24887576341958,59.26,C,-0.137926,0.518732,0.9947,730.64,1092,30025200.0,188,1,31283.52,0.8789,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함,서울 상권 규모와 가격 포지션이 비교적 적합함
ba_14691949,2025-09,본죽&비빔밥 부산범일점,본그룹,백반·죽·국수,부산광역시,동구,실험군,,0.9475621492136154,94.75621492136153,3.382500137039932,34.21052631578947,98.3824379663429,53.60261322320987,50.0,59.26,C,-1.727793,0.5,1.0,82.22,453,11887900.0,12,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,답글률과 응답속도 기준 운영 대응력이 우수함,
ba_14671974,2025-09,굽네피자 부산동삼점,굽네치킨,피자,부산광역시,영도구,실험군,,0.7642153103186523,76.42153103186523,31.787482304667396,6.432736842105263,93.01092025001624,96.10287373920461,50.0,59.22,C,-0.446573,-0.555556,1.0,261.66,26,649700.0,2,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14767892,2025-09,굽네치킨&피자 둔촌시장점,굽네치킨,치킨,서울특별시,강동구,실험군,,0.759596234248925,75.9596234248925,38.00094190355083,50.0,90.43602676350747,0.0,77.75297073481043,59.21,C,-0.166312,,0.9286,192.64,689,19151900.0,42,1,32035.06,0.8677,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함,서울 상권 규모와 가격 포지션이 비교적 적합함
ba_14690577,2025-09,본죽&비빔밥 포항양덕점,본그룹,백반·죽·국수,경상북도,포항시,실험군,,0.6772215175781379,67.72215175781379,66.75109286917379,50.0,17.5,86.6298637925396,50.0,59.18,C,1.130477,,0.0,,192,4855900.0,9,0,,,주문·리뷰 변동성이 낮아 안정성이 높음,,
ba_10041246,2025-09,굽네치킨 수색증산점,굽네치킨,치킨,서울특별시,은평구,실험군,,0.6347225277998004,63.472252779980046,34.55637057746936,23.07692105263158,95.71374199882997,94.60227021350602,68.08004884339107,59.13,C,-0.321681,0.076923,1.0,171.37,95,2921200.0,3,1,27073.9,1.1358,브랜드·카테고리 평균 대비 성장 신호가 약함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14575172,2025-09,굽네치킨 좌4동점,굽네치킨,치킨,부산광역시,해운대구,실험군,,0.8609641948185881,86.09641948185882,30.28755327721634,35.55315789473685,90.87636908187108,24.348738493776935,50.0,59.1,C,-0.514228,0.55102,0.9286,177.93,639,16207800.0,14,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14673431,2025-09,굽네치킨 부산온천점,굽네치킨,치킨,부산광역시,동래구,실험군,,0.7365729982753858,73.65729982753858,37.286061828313834,32.748526315789476,70.72856399909682,84.52876756235167,50.0,59.08,C,-0.198557,0.444444,0.6667,282.3,139,3601500.0,6,0,,,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_13227516,2025-09,본죽&비빔밥 부산동래점,본그룹,백반·죽·국수,부산광역시,동래구,실험군,,0.8768035247253003,87.68035247253003,21.11462983949784,10.714289473684211,87.84415606344146,83.2316721237002,50.0,59.07,C,-0.927977,-0.392857,0.8571,123.97,133,2581800.0,7,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음
ba_14690086,2025-09,본죽&비빔밥 수지상현점,본그룹,백반·죽·국수,경기도,용인시,실험군,,0.8355494789424099,83.554947894241,45.23328020045464,18.330315789473687,43.98658691896367,91.56568361747128,50.0,59.06,C,0.159906,-0.103448,0.2222,210.46,269,7299800.0,9,0,,,주문·리뷰 변동성이 낮아 안정성이 높음,,
ba_14691813,2025-09,본죽&비빔밥 울산호계점,본그룹,백반·죽·국수,울산광역시,북구,실험군,,0.5581986078280232,55.81986078280232,99.92800207646668,21.05263157894737,17.5,87.41981326903698,50.0,59.04,C,2.626937,0.0,0.0,,155,4148300.0,7,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14270904,2025-09,굽네치킨 원미점,굽네치킨,치킨,경기도,부천시,실험군,,0.7542463842143772,75.42463842143772,32.87812613847756,24.922605263157898,96.41272181757846,62.061894036808724,50.0,59.02,C,-0.397379,0.147059,1.0,148.02,348,10123900.0,8,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,답글률과 응답속도 기준 운영 대응력이 우수함,
ba_14691894,2025-09,본죽 광양마동점,본그룹,백반·죽·국수,전라남도,광양시,실험군,,0.954017386261564,95.4017386261564,8.703362846200413,65.78947368421053,54.46410554360061,53.15691152193615,50.0,58.92,C,-1.487793,1.7,0.3333,101.69,426,9408300.0,12,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,,
ba_13231958,2025-09,본죽 송도센트럴파크점,본그룹,백반·죽·국수,인천광역시,연수구,실험군,,0.3331711140540477,33.31711140540477,100.0,36.84210526315789,50.0,92.23453194909362,50.0,58.91,C,3.458494,0.6,,,88,2264000.0,0,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14740022,2025-09,굽네치킨 신봉점,굽네치킨,치킨,경기도,용인시,실험군,,0.7378184905062274,73.78184905062274,37.0747570679763,31.578947368421055,75.04449642491815,76.2466219259004,50.0,58.71,C,-0.208088,0.4,0.6923,193.71,302,8728300.0,13,0,,,답글률과 응답속도 기준 운영 대응력이 우수함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14690695,2025-09,본죽&비빔밥 김해구산점,본그룹,백반·죽·국수,경상남도,김해시,실험군,,0.9763551122022228,97.63551122022228,7.661870481666113,59.608315789473686,68.55878991519016,33.8680574452749,50.0,58.7,C,-1.53477,1.465116,0.5854,178.25,661,14951200.0,41,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,월 리뷰 수가 전체 매장 상위권에 속함,
ba_10750970,2025-09,굽네치킨 청주강서지구점,굽네치킨,치킨,충청북도,청주시,실험군,,0.9109672793447526,91.09672793447527,32.26968548768506,26.470578947368427,79.15178873832112,28.74369172872277,50.0,58.67,C,-0.424823,0.205882,0.8,290.36,915,26548500.0,20,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14604237,2025-09,굽네치킨 울산다운점,굽네치킨,치킨,울산광역시,중구,실험군,,0.8850108305343544,88.50108305343544,38.576548397375554,26.994894736842106,62.571831574301825,46.02656346092964,50.0,58.66,C,-0.140349,0.225806,0.5714,347.85,574,12987400.0,7,0,,,"주문, 리뷰, 운영 지표가 전반적으로 평균권에 위치함",,
ba_10841421,2025-09,굽네치킨 인계점,굽네치킨,치킨,경기도,수원시,실험군,,0.8694956676892445,86.94956676892444,34.71169542805426,17.464105263157894,90.12417390292883,34.07935958775387,50.0,58.66,C,-0.314675,-0.136364,0.8824,102.74,610,17462500.0,17,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14719554,2025-09,본죽&비빔밥 파주금릉역점,본그룹,백반·죽·국수,경기도,파주시,실험군,,0.9892035118612634,98.92035118612634,4.3404771273017,39.89602631578948,93.48613731222268,29.453381314502217,50.0,58.66,C,-1.684583,0.716049,0.9565,151.33,741,16897100.0,46,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14688338,2025-09,본죽 부천대성병원점,본그룹,백반·죽·국수,경기도,부천시,실험군,,0.5131884545361625,51.31884545361625,100.0,24.812026315789478,17.5,92.41804479340894,50.0,58.55,C,6.0153,0.142857,0.0,,105,2225500.0,2,0,,,브랜드·카테고리 평균 대비 초과 성장 신호가 강함,주문·리뷰 변동성이 낮아 안정성이 높음,
ba_14625157,2025-09,굽네치킨 금촌점,굽네치킨,치킨,경기도,파주시,실험군,,0.7350695147280919,73.50695147280919,34.17475386991611,33.114026315789474,91.71773274809186,55.45400692863963,50.0,58.54,C,-0.338894,0.458333,1.0,304.86,421,13519300.0,11,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,답글률과 응답속도 기준 운영 대응력이 우수함,
ba_14691797,2025-09,본죽&비빔밥 부산모라점,본그룹,백반·죽·국수,부산광역시,사상구,통제군,,0.789144168846219,78.9144168846219,6.808803167819959,54.54544736842105,98.6479604927797,62.343426119200885,50.0,58.54,C,-1.573248,1.272727,1.0,73.35,258,6258900.0,15,0,,,브랜드·카테고리 평균 대비 성장 신호가 약함,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함
ba_14388856,2025-09,굽네치킨&피자 여의도1호점,굽네치킨,치킨,서울특별시,영등포구,실험군,,0.8174397938719609,81.74397938719609,28.6039658052541,21.896078947368423,97.67777051737764,21.475476914178092,82.60260527462879,58.52,C,-0.590167,0.032051,1.0,105.76,822,24718300.0,62,1,35906.42,0.8375,브랜드·카테고리 평균 대비 성장 신호가 약함,월 리뷰 수가 전체 매장 상위권에 속함,답글률과 응답속도 기준 운영 대응력이 우수함
